lsoa,os,left,right,top,bottom
E01003751,E00018878,0.090556103,0.109424475,51.58205449,51.57241066
E01003752,E00018855,0.067301666,0.08024819,51.57635153,51.56977926
E01003753,E00018857,0.083952036,0.092597199,51.57506745,51.57035692
E01003754,E00018860,0.090130549,0.097076494,51.57477252,51.56949219
E01003755,E00018858,0.078219464,0.088488341,51.57417262,51.56867849
E01003756,E00018865,0.079462985,0.093441315,51.570427,51.56480904
E01003757,E00018866,0.088529995,0.096080411,51.57015675,51.56305417
E01003758,E00018875,0.079071691,0.091346718,51.56754603,51.56163658
E01003759,E00018924,0.025425985,0.035296836,51.59001104,51.58417311
E01003760,E00018895,0.030804261,0.040901239,51.60360176,51.59474337
E01003761,E00018894,0.03714815,0.045508819,51.60215331,51.59900873
E01003762,E00018892,0.028448625,0.038428135,51.60107872,51.59408102
E01003763,E00018909,0.037448177,0.053827012,51.59982209,51.59076355
E01003764,E00018893,0.026514,0.041481027,51.59454741,51.58477012
E01003765,E00018911,0.027320884,0.0364322,51.59629193,51.59087077
E01003766,E00018957,0.096923668,0.105800926,51.57114038,51.56637542
E01003767,E00018932,0.09674623,0.107102575,51.56904092,51.56398018
E01003768,E00018931,0.091806436,0.098546736,51.57110565,51.56363737
E01003769,E00018928,0.104145593,0.116795713,51.56892344,51.56487512
E01003770,E00018943,0.106441852,0.120533311,51.58252459,51.57020174
E01003771,E00018944,0.10479079,0.112495479,51.57556792,51.56829075
E01003772,E00018945,0.09612421,0.105554615,51.57288143,51.56907996
E01003773,E00018930,0.10947355,0.119863314,51.57190287,51.56630042
E01003774,E00018963,0.020267111,0.032311293,51.58883953,51.58039584
E01003775,E00018962,0.014942134,0.024487957,51.59263605,51.58320993
E01003776,E00018986,0.012817277,0.026372428,51.5878422,51.57884618
E01003777,E00018965,0.02288881,0.033636873,51.58332917,51.57677128
E01003778,E00018969,0.016452534,0.029160429,51.58200917,51.57292904
E01003779,E00018970,0.016344144,0.024906998,51.57738405,51.57202018
E01003780,E00018976,0.011958557,0.021855314,51.59448951,51.58771134
E01003781,E00019007,0.06667612,0.07492797,51.5669039,51.5614954
E01003782,E00019009,0.07206065,0.082271079,51.56559512,51.56086501
E01003783,E00019006,0.06434954,0.078054489,51.56356897,51.55815033
E01003784,E00019005,0.057295669,0.063808004,51.56624465,51.55928715
E01003785,E00019004,0.0525536,0.067681638,51.56495107,51.55651373
E01003786,E00019026,0.074548715,0.081500992,51.57128433,51.56654313
E01003787,E00019032,0.072924057,0.081513565,51.56880545,51.56359864
E01003788,E00019008,0.060256367,0.067776427,51.56814543,51.56151533
E01003789,E00019070,0.01889882,0.031946305,51.57646667,51.57032825
E01003790,E00019047,0.034062438,0.052811782,51.5720396,51.56145157
E01003791,E00019044,0.014181182,0.032624888,51.57182749,51.55552828
E01003792,E00019055,0.025257125,0.046137317,51.56441695,51.55406252
E01003793,E00019045,0.024833553,0.036972418,51.5680186,51.5571714
E01003794,E00019040,0.027932372,0.042737458,51.58596593,51.57904259
E01003795,E00019043,0.030899553,0.044640009,51.58296672,51.56784932
E01003796,E00019067,0.028791593,0.037188847,51.57922587,51.56908419
E01003797,E00019096,-0.250939866,-0.238189892,51.48599911,51.47512496
E01003798,E00019093,-0.252582935,-0.242786934,51.4800087,51.47329748
E01003799,E00019092,-0.243701728,-0.22173548,51.48069493,51.47076014
E01003800,E00019087,-0.24320435,-0.232937986,51.4849971,51.47794157
E01003801,E00019078,-0.246845431,-0.227752299,51.48969275,51.48429139
E01003802,E00019079,-0.235823404,-0.225570144,51.48620469,51.47716368
E01003803,E00019077,-0.246634501,-0.234759446,51.48621848,51.48135982
E01003804,E00019111,-0.278224318,-0.267676127,51.46459766,51.46098829
E01003805,E00019135,-0.282774356,-0.267007767,51.46323355,51.44938423
E01003806,E00019112,-0.283032409,-0.241648804,51.46408636,51.43631719
E01003807,E00019113,-0.271999483,-0.263483264,51.46805284,51.46360658
E01003808,E00019114,-0.266662942,-0.258913846,51.46780369,51.46445952
E01003809,E00019110,-0.265941542,-0.252915662,51.46656696,51.45697877
E01003810,E00019142,-0.355597716,-0.34415955,51.43331489,51.42797011
E01003811,E00019145,-0.34529989,-0.337157578,51.43452614,51.42855429
E01003812,E00019144,-0.352044084,-0.340738104,51.43608619,51.429508
E01003813,E00019148,-0.368090224,-0.354068843,51.43340012,51.42678003
E01003814,E00019147,-0.354713102,-0.339917073,51.42988733,51.42130386
E01003815,E00019150,-0.362436505,-0.348486085,51.42928983,51.4205229
E01003816,E00019197,-0.311784161,-0.268242098,51.45169188,51.43299297
E01003817,E00019178,-0.316165103,-0.25628041,51.44364164,51.42017199
E01003818,E00019180,-0.328128261,-0.313860977,51.44086714,51.42969319
E01003819,E00019177,-0.330870767,-0.30932617,51.4475374,51.43448396
E01003820,E00019179,-0.319787825,-0.310325889,51.4370074,51.42825958
E01003821,E00019175,-0.305485002,-0.29470042,51.4575485,51.44705223
E01003822,E00019213,-0.370184801,-0.35944611,51.42304278,51.41484765
E01003823,E00019211,-0.368124369,-0.312148079,51.42235067,51.39143165
E01003824,E00019210,-0.377229724,-0.363594761,51.42317833,51.41649036
E01003825,E00019214,-0.392907711,-0.372344526,51.42346693,51.41775424
E01003826,E00019209,-0.390315184,-0.371996837,51.42004594,51.40783404
E01003827,E00019212,-0.375215297,-0.360736497,51.41867066,51.40833586
E01003828,E00019261,-0.385180536,-0.367493535,51.42788361,51.42125833
E01003829,E00019241,-0.380365316,-0.366858912,51.43553874,51.42759253
E01003830,E00019249,-0.374367497,-0.360073705,51.43365108,51.42208864
E01003831,E00019244,-0.384744413,-0.371973544,51.43438708,51.42596322
E01003832,E00019242,-0.388383701,-0.380240904,51.43115139,51.42392001
E01003833,E00019254,-0.384418563,-0.374729124,51.42857395,51.42304554
E01003834,E00019273,-0.318669812,-0.306852399,51.41890612,51.39814201
E01003835,E00019278,-0.323048684,-0.313449595,51.42968538,51.42037904
E01003836,E00019281,-0.328388585,-0.317451812,51.4289573,51.42088272
E01003837,E00019279,-0.316684003,-0.306030748,51.42783361,51.41783122
E01003838,E00019289,-0.329484912,-0.314791755,51.42527971,51.4179113
E01003839,E00019274,-0.32111586,-0.311171616,51.41960063,51.41228732
E01003840,E00019314,-0.377514744,-0.367694004,51.45744428,51.45209312
E01003841,E00019313,-0.381074168,-0.368452108,51.456159,51.44741386
E01003842,E00019307,-0.375603982,-0.362745485,51.45099971,51.44405578
E01003843,E00019322,-0.387798637,-0.374615386,51.45182939,51.44480117
E01003844,E00019306,-0.36436675,-0.352974434,51.45019358,51.4434554
E01003845,E00019309,-0.381421774,-0.362971434,51.44772418,51.44171133
E01003846,E00019342,-0.28643987,-0.279093671,51.48090372,51.47243496
E01003847,E00019343,-0.311591099,-0.283619691,51.48654713,51.4704481
E01003848,E00019337,-0.290371957,-0.280283978,51.47320963,51.46774143
E01003849,E00019351,-0.292259809,-0.284327426,51.47730832,51.46868738
E01003851,E00019340,-0.29462104,-0.279496207,51.48738313,51.48021223
E01003852,E00019392,-0.250949881,-0.23283197,51.47191988,51.46396678
E01003853,E00019372,-0.251108678,-0.236855895,51.4743604,51.46778713
E01003854,E00019399,-0.256470323,-0.246048342,51.47404431,51.46948657
E01003855,E00019376,-0.276143957,-0.261476312,51.47310108,51.46769462
E01003856,E00019378,-0.263890504,-0.255706884,51.47152914,51.46762584
E01003857,E00019370,-0.254661415,-0.248408496,51.47138746,51.46505575
E01003858,E00019371,-0.259641273,-0.252241849,51.47080259,51.46510916
E01003859,E00019424,-0.282441789,-0.271497654,51.4676044,51.46329738
E01003860,E00019417,-0.320788834,-0.292835431,51.47348052,51.46038599
E01003861,E00019408,-0.299717129,-0.288233445,51.46784583,51.46327184
E01003862,E00019418,-0.288620698,-0.279740203,51.46797684,51.46187844
E01003863,E00019409,-0.294463288,-0.283492344,51.46574526,51.46174321
E01003864,E00019413,-0.297981966,-0.287757593,51.47420669,51.46599077
E01003865,E00019411,-0.282649328,-0.27091954,51.46927145,51.46668839
E01003866,E00019446,-0.327341128,-0.321392908,51.46043068,51.45452757
E01003867,E00019447,-0.34476444,-0.330543319,51.45933054,51.45098276
E01003868,E00019459,-0.324792787,-0.316893674,51.45704594,51.45184877
E01003869,E00019445,-0.333670633,-0.32287368,51.45803387,51.44994222
E01003870,E00019448,-0.346180096,-0.330675984,51.45424431,51.44784989
E01003871,E00019444,-0.32689102,-0.319059726,51.46542409,51.45982345
E01003872,E00019450,-0.323771011,-0.313540459,51.46339463,51.4542517
E01003873,E00019479,-0.302524803,-0.293586656,51.4642037,51.45866109
E01003874,E00019478,-0.298462539,-0.290858067,51.46293747,51.45731908
E01003875,E00019504,-0.29347104,-0.277653756,51.46427906,51.4564329
E01003876,E00019485,-0.31425324,-0.299575363,51.46490453,51.45627743
E01003877,E00019481,-0.304020202,-0.292318983,51.46005421,51.45608007
E01003878,E00019480,-0.296124012,-0.277624554,51.45943641,51.4487457
E01003879,E00019482,-0.300821915,-0.291646949,51.45807787,51.45146922
E01003880,E00019522,-0.339163047,-0.329191581,51.44490583,51.43636953
E01003881,E00019547,-0.339796106,-0.327988467,51.43946813,51.43299263
E01003882,E00019521,-0.338850408,-0.329775026,51.44883387,51.44257408
E01003883,E00019519,-0.347423092,-0.335918946,51.4484115,51.44425696
E01003884,E00019530,-0.344793246,-0.335346663,51.44657669,51.43704594
E01003885,E00019523,-0.350753099,-0.339175525,51.44486162,51.43363606
E01003886,E00019558,-0.338545945,-0.328388719,51.43148036,51.42606571
E01003887,E00019550,-0.33798198,-0.327015066,51.42864277,51.42227888
E01003888,E00019555,-0.352511207,-0.334778698,51.42992394,51.41668092
E01003889,E00019553,-0.353556888,-0.316954904,51.4256101,51.40847661
E01003890,E00019571,-0.339757596,-0.329562664,51.4339697,51.42837638
E01003891,E00019554,-0.333328423,-0.319721522,51.43398773,51.42668763
E01003892,E00019588,-0.314156978,-0.303245104,51.45742981,51.44765649
E01003893,E00019586,-0.318782511,-0.306991815,51.46005195,51.45411881
E01003894,E00019587,-0.321354361,-0.311307986,51.45732313,51.45143221
E01003895,E00019590,-0.326762588,-0.310238567,51.45382049,51.44659175
E01003896,E00019597,-0.332201313,-0.314725502,51.4514206,51.44145376
E01003897,E00019585,-0.334656288,-0.326494591,51.45078539,51.44515929
E01003898,E00019623,-0.35044633,-0.343049093,51.44569302,51.4386351
E01003899,E00019627,-0.357198921,-0.348201228,51.44470814,51.43832624
E01003900,E00019624,-0.363555335,-0.349094007,51.44155888,51.4307247
E01003901,E00019646,-0.364475711,-0.351729464,51.44849447,51.44154672
E01003902,E00019631,-0.365300816,-0.354787641,51.4427973,51.43890659
E01003903,E00019633,-0.377935087,-0.361042129,51.44246,51.4325706
E01003904,E00019622,-0.354852719,-0.345178124,51.44881764,51.44252902
E01003905,E00019660,-0.357707891,-0.342680909,51.45840195,51.4529696
E01003906,E00019656,-0.362450119,-0.353759297,51.45841391,51.45306236
E01003907,E00019658,-0.377214758,-0.362013892,51.45528249,51.45056157
E01003908,E00019657,-0.368133859,-0.35790195,51.45776884,51.45011939
E01003909,E00019665,-0.362255155,-0.350029213,51.45369052,51.44883631
E01003910,E00019663,-0.355820109,-0.344416602,51.45349376,51.44795289
E01003911,E00019716,-0.088701207,-0.082309499,51.47559782,51.47099266
E01003912,E00019710,-0.0832142,-0.077433299,51.47720427,51.47411064
E01003913,E00019687,-0.093023592,-0.085666394,51.47502661,51.46761362
E01003914,E00019685,-0.083311539,-0.077927752,51.47453143,51.46936466
E01003915,E00019688,-0.087211929,-0.081817134,51.47313849,51.46884196
E01003916,E00019690,-0.088273794,-0.080457047,51.48095215,51.47590786
E01003917,E00019691,-0.090007571,-0.082113373,51.47824692,51.47435172
E01003918,E00019730,-0.09313275,-0.08579959,51.47845912,51.47428279
E01003919,E00019724,-0.101502224,-0.092917613,51.47998765,51.47247987
E01003920,E00019725,-0.09951652,-0.090709647,51.47908861,51.47602984
E01003921,E00019738,-0.096251589,-0.090039266,51.4773744,51.47259845
E01003922,E00019744,-0.099324461,-0.091187079,51.47501163,51.46988026
E01003923,E00019722,-0.101955641,-0.094225679,51.48375263,51.48031377
E01003924,E00019726,-0.098882797,-0.094034109,51.48088154,51.47742394
E01003925,E00019728,-0.093586721,-0.086797164,51.48047413,51.4777415
E01003926,E00019723,-0.105554083,-0.098411497,51.4809864,51.47752222
E01003927,E00019784,-0.101629681,-0.095134346,51.50666164,51.49667835
E01003929,E00019779,-0.097435505,-0.087666289,51.50887437,51.50015804
E01003930,E00019796,-0.107690448,-0.101683545,51.50096143,51.49614879
E01003932,E00019767,-0.104803304,-0.099684934,51.50017844,51.49368569
E01003933,E00019766,-0.111443286,-0.099787856,51.4975975,51.49152168
E01003934,E00019773,-0.109157146,-0.099378754,51.50985579,51.50277649
E01003935,E00019780,-0.100058854,-0.092005024,51.50964011,51.50391484
E01003936,E00019812,-0.095036176,-0.088790375,51.50041142,51.4964497
E01003937,E00019810,-0.100100492,-0.093699169,51.50018693,51.49522801
E01003938,E00019811,-0.091284005,-0.086045098,51.50199979,51.49721263
E01003939,E00019839,-0.095067657,-0.087158145,51.50518624,51.498329
E01003940,E00019815,-0.088553857,-0.084365527,51.49933832,51.49625164
E01003941,E00019808,-0.086539162,-0.079800974,51.4987432,51.49395461
E01003942,E00019814,-0.093153323,-0.084822085,51.49762226,51.49417294
E01003943,E00019824,-0.098959067,-0.091822594,51.49714835,51.49473987
E01003945,E00019852,-0.081612099,-0.063456524,51.44224545,51.42718847
E01003946,E00019855,-0.089339071,-0.078351907,51.43628309,51.42374205
E01003947,E00019880,-0.083654001,-0.078771076,51.43372612,51.42814422
E01003948,E00019858,-0.083534277,-0.073930417,51.42969217,51.4205729
E01003949,E00019849,-0.069622953,-0.062220623,51.44974211,51.44118016
E01003950,E00019864,-0.075787401,-0.065092106,51.44877305,51.44111623
E01003951,E00019871,-0.092875415,-0.067878817,51.44289577,51.43176534
E01003952,E00019888,-0.079056389,-0.071583855,51.45999013,51.45534641
E01003953,E00019898,-0.082939935,-0.071180627,51.46180948,51.45742793
E01003954,E00019907,-0.076815308,-0.071178718,51.45756789,51.45370686
E01003955,E00019908,-0.072562991,-0.065824654,51.45739828,51.45165797
E01003956,E00019886,-0.077522263,-0.071793854,51.45558959,51.45020479
E01003957,E00019887,-0.071954872,-0.064786803,51.45451077,51.44771358
E01003958,E00019892,-0.075504208,-0.068523141,51.45208725,51.44675894
E01003960,E00019923,-0.091832179,-0.08255897,51.49422452,51.49122595
E01003961,E00019947,-0.090750985,-0.081129296,51.49273648,51.48927418
E01003963,E00019927,-0.094800471,-0.088620285,51.49099555,51.48803285
E01003964,E00019926,-0.08446712,-0.06774081,51.48994666,51.4818216
E01003966,E00019928,-0.085808461,-0.076275441,51.49095611,51.48697451
E01003967,E00019985,-0.093256234,-0.088021238,51.48583724,51.48255881
E01003968,E00019977,-0.086259888,-0.081612935,51.48679827,51.48393868
E01003969,E00019967,-0.095828208,-0.085447873,51.4868842,51.47899323
E01003970,E00019980,-0.092022599,-0.079734997,51.48672747,51.48152029
E01003971,E00019966,-0.086663214,-0.080163347,51.48962061,51.48542102
E01003972,E00019972,-0.09071355,-0.085954263,51.48955015,51.48613901
E01003973,E00019968,-0.095488162,-0.089150601,51.48926541,51.48522542
E01003974,E00019971,-0.089063812,-0.083946773,51.4883474,51.48516667
E01003975,E00020045,-0.076833146,-0.069899208,51.49905666,51.49575987
E01003976,E00020011,-0.081374022,-0.074557357,51.5003902,51.49581581
E01003977,E00020016,-0.073919488,-0.066556236,51.49665111,51.49239112
E01003978,E00020012,-0.078813173,-0.070139098,51.49768559,51.49304762
E01003979,E00020014,-0.085307525,-0.076470628,51.49701676,51.49217248
E01003980,E00020023,-0.08361527,-0.073984084,51.49440172,51.48889444
E01003981,E00020008,-0.08946305,-0.081450712,51.50609182,51.49922761
E01003983,E00020065,-0.069761719,-0.060807391,51.48202307,51.47791449
E01003984,E00020055,-0.061622596,-0.054020236,51.4807944,51.47340349
E01003986,E00020059,-0.058219666,-0.04926046,51.49107054,51.48575729
E01003987,E00020057,-0.062058732,-0.052824339,51.48811852,51.48420316
E01003988,E00020053,-0.064861011,-0.052852832,51.48507925,51.47754526
E01003989,E00020060,-0.070707247,-0.057843587,51.48719065,51.47972009
E01003990,E00020062,-0.073157475,-0.066866261,51.48309862,51.47746986
E01003991,E00020094,-0.102421493,-0.095685995,51.48534493,51.48096236
E01003992,E00020095,-0.107167025,-0.10163685,51.48566976,51.48226308
E01003993,E00020097,-0.108354522,-0.100653282,51.48320311,51.47914709
E01003994,E00020102,-0.102723983,-0.094394511,51.48951314,51.48517907
E01003995,E00020103,-0.104952647,-0.098741037,51.49089597,51.48764179
E01003997,E00020119,-0.10139228,-0.09395967,51.48752503,51.48319907
E01003998,E00020107,-0.108452318,-0.101881179,51.48928851,51.48473268
E01003999,E00020116,-0.106548493,-0.100123604,51.48701739,51.48261593
E01004000,E00020164,-0.057842039,-0.049019306,51.47173145,51.46427342
E01004001,E00020140,-0.060510806,-0.051277173,51.46675097,51.46106595
E01004002,E00020147,-0.05308217,-0.045177859,51.46621573,51.45695762
E01004003,E00020141,-0.059058517,-0.05270089,51.47890889,51.47529169
E01004004,E00020142,-0.059015203,-0.052284632,51.47587508,51.46839069
E01004005,E00020158,-0.064278587,-0.055764147,51.47560761,51.46909057
E01004006,E00020144,-0.061301773,-0.053861685,51.47332319,51.46781064
E01004007,E00020180,-0.076257264,-0.070982652,51.48092905,51.47679968
E01004008,E00020176,-0.069556666,-0.064758533,51.47851024,51.47394906
E01004010,E00020177,-0.074290367,-0.067564055,51.47821603,51.47333922
E01004011,E00020181,-0.080957257,-0.07434682,51.48002315,51.47569412
E01004012,E00020204,-0.085669802,-0.076052312,51.48209968,51.47796169
E01004013,E00020193,-0.078614382,-0.071347832,51.47762908,51.47405061
E01004014,E00020178,-0.07862519,-0.072623449,51.48272319,51.47867043
E01004015,E00020212,-0.069131173,-0.055073107,51.46274367,51.4521874
E01004016,E00020211,-0.055900914,-0.041648292,51.46063743,51.44987344
E01004017,E00020222,-0.06109269,-0.047850227,51.45637668,51.4486752
E01004018,E00020223,-0.06810089,-0.058089971,51.4550714,51.44735154
E01004019,E00020210,-0.064779019,-0.056484395,51.46432045,51.4600133
E01004020,E00020235,-0.059896158,-0.051858428,51.46276878,51.45578817
E01004021,E00020216,-0.071431431,-0.066287369,51.46235796,51.4570845
E01004022,E00020250,-0.069899208,-0.061485369,51.50246157,51.49356344
E01004023,E00020257,-0.065944918,-0.059140956,51.50190608,51.49711492
E01004024,E00020249,-0.063159992,-0.057614925,51.49811763,51.49224923
E01004027,E00020255,-0.088414692,-0.071723953,51.50785728,51.49904698
E01004028,E00020274,-0.07462012,-0.06685547,51.50102743,51.49665111
E01004029,E00020301,-0.052935207,-0.045575746,51.50629304,51.49817137
E01004030,E00020292,-0.058626857,-0.050134212,51.50386628,51.4994921
E01004031,E00020295,-0.05880525,-0.044328465,51.49901813,51.49154311
E01004032,E00020298,-0.047794745,-0.041030885,51.50346635,51.49828897
E01004033,E00020302,-0.05726606,-0.048209141,51.50178118,51.4971734
E01004034,E00020294,-0.061016541,-0.055487418,51.50184291,51.49496378
E01004035,E00020297,-0.060145886,-0.048782829,51.49532784,51.49016066
E01004036,E00020321,-0.04985677,-0.042227439,51.49318813,51.48998564
E01004037,E00020335,-0.062833252,-0.055317069,51.49230021,51.48723077
E01004038,E00020338,-0.068938347,-0.060536221,51.49037913,51.48401818
E01004039,E00020336,-0.076268515,-0.067891183,51.49119057,51.48758603
E01004040,E00020352,-0.078006696,-0.069049245,51.49034727,51.48557101
E01004041,E00020341,-0.073407216,-0.067500734,51.48981847,51.48486444
E01004042,E00020333,-0.067640026,-0.060262323,51.49506089,51.48951106
E01004043,E00020334,-0.072652107,-0.064498944,51.49277201,51.4895275
E01004044,E00020362,-0.075469741,-0.068945125,51.49325096,51.49003708
E01004045,E00020391,-0.082761032,-0.078777013,51.46571146,51.46211441
E01004046,E00020392,-0.077666289,-0.071431717,51.46666005,51.46072158
E01004047,E00020401,-0.092213611,-0.087110773,51.46463975,51.45889299
E01004048,E00020375,-0.090994923,-0.08045214,51.46354005,51.45410429
E01004049,E00020394,-0.089580974,-0.081372393,51.46535185,51.46207522
E01004050,E00020379,-0.088142621,-0.073985224,51.46962954,51.46552043
E01004051,E00020383,-0.091145502,-0.08347689,51.46850093,51.46414036
E01004052,E00020377,-0.083992588,-0.074950237,51.46783709,51.46126208
E01004053,E00020419,-0.048799118,-0.04059964,51.5085593,51.50138545
E01004054,E00020416,-0.042480166,-0.029730594,51.50863567,51.50442042
E01004055,E00020418,-0.04537289,-0.035962191,51.50685859,51.50132614
E01004056,E00020443,-0.037020696,-0.029381757,51.5048269,51.49707313
E01004057,E00020422,-0.046128201,-0.033750262,51.50155461,51.49566859
E01004058,E00020415,-0.038965202,-0.029949156,51.49831178,51.49221962
E01004059,E00020424,-0.04610561,-0.036284645,51.49896371,51.49254995
E01004060,E00020430,-0.047037869,-0.037039698,51.49382785,51.49024043
E01004061,E00020458,-0.078824525,-0.067759212,51.47179444,51.46537209
E01004062,E00020460,-0.069132124,-0.062117189,51.47038493,51.46258802
E01004063,E00020457,-0.077314012,-0.06661975,51.47020372,51.4648388
E01004064,E00020463,-0.069282812,-0.057492544,51.46767445,51.46218376
E01004065,E00020461,-0.073609497,-0.068222853,51.46652919,51.46141655
E01004066,E00020473,-0.079621591,-0.072120852,51.47433916,51.46999497
E01004067,E00020474,-0.074726401,-0.063785425,51.47401227,51.47001157
E01004068,E00020459,-0.066418302,-0.054864792,51.47018757,51.46578313
E01004069,E00020498,-0.09822412,-0.078259949,51.45308441,51.44088985
E01004070,E00020505,-0.09548368,-0.083499377,51.46112034,51.45137113
E01004071,E00020504,-0.084970654,-0.077648559,51.45908074,51.45511386
E01004072,E00020512,-0.084883856,-0.074330409,51.45616385,51.44903733
E01004073,E00020510,-0.097868046,-0.087508611,51.45791574,51.45089924
E01004074,E00020518,-0.101479667,-0.090858493,51.4562376,51.44827204
E01004075,E00020500,-0.088786246,-0.071208564,51.45235219,51.44236551
E01004076,E00020535,-0.153970713,-0.125959467,51.39098774,51.36572529
E01004077,E00020541,-0.137402223,-0.127813781,51.37171308,51.36448819
E01004078,E00020537,-0.137155924,-0.123288482,51.37444844,51.3692699
E01004079,E00020534,-0.141775688,-0.132063098,51.36982008,51.36219724
E01004080,E00020542,-0.132404839,-0.122095003,51.37080918,51.36380053
E01004081,E00020531,-0.140491297,-0.125535673,51.36529046,51.36016321
E01004082,E00020532,-0.129948625,-0.120992372,51.3653482,51.36102235
E01004083,E00020567,-0.134385631,-0.120697996,51.35433163,51.34939619
E01004084,E00020563,-0.14937773,-0.133945716,51.35223674,51.34020645
E01004085,E00020568,-0.142218387,-0.116919863,51.35338895,51.34426213
E01004086,E00020564,-0.140102629,-0.121112505,51.36311716,51.35287025
E01004087,E00020572,-0.145372867,-0.134345869,51.35840942,51.34666633
E01004088,E00020565,-0.130979643,-0.118359514,51.35994987,51.35036905
E01004089,E00020566,-0.13674503,-0.130041169,51.35681506,51.3527886
E01004090,E00020614,-0.198797944,-0.191651542,51.35026944,51.3440775
E01004091,E00020622,-0.192003205,-0.179298277,51.34914367,51.33919402
E01004092,E00020599,-0.195025425,-0.178116228,51.35415728,51.34313611
E01004093,E00020596,-0.206221975,-0.196480718,51.35373843,51.34426224
E01004094,E00020597,-0.204297655,-0.191096413,51.34734901,51.3398251
E01004095,E00020598,-0.211176042,-0.198679325,51.35641563,51.34751878
E01004096,E00020601,-0.198397995,-0.186278914,51.35354245,51.34966988
E01004097,E00020647,-0.18809533,-0.168615465,51.36311448,51.35783007
E01004098,E00020649,-0.173079337,-0.162915318,51.3627285,51.35728303
E01004099,E00020632,-0.171177831,-0.156615189,51.37148259,51.36349144
E01004100,E00020638,-0.176113608,-0.167481876,51.37155291,51.36141055
E01004101,E00020634,-0.181203617,-0.171964593,51.3714194,51.36408927
E01004102,E00020631,-0.170598836,-0.15651341,51.36550265,51.35921289
E01004103,E00020636,-0.182203484,-0.174301072,51.3680235,51.36155094
E01004104,E00020672,-0.170316269,-0.155703947,51.36051495,51.35412341
E01004105,E00020677,-0.176901298,-0.165934364,51.35798483,51.34842725
E01004106,E00020665,-0.18455567,-0.167185328,51.35456991,51.34104537
E01004107,E00020678,-0.168647783,-0.158620873,51.35611987,51.35045068
E01004108,E00020667,-0.184634021,-0.144068926,51.35223199,51.32577119
E01004109,E00020664,-0.164385541,-0.144271882,51.32985129,51.32150983
E01004110,E00020694,-0.219621079,-0.210227314,51.36501223,51.35360906
E01004111,E00020712,-0.226971001,-0.215554636,51.36753808,51.35694633
E01004112,E00020693,-0.222808733,-0.210455175,51.35757126,51.34621573
E01004114,E00020703,-0.229806528,-0.20409936,51.34499222,51.329828
E01004115,E00020692,-0.220880561,-0.209144357,51.37166482,51.36378097
E01004116,E00020722,-0.240469748,-0.228439974,51.37269358,51.36540553
E01004117,E00020734,-0.245429309,-0.238344312,51.37317373,51.36626272
E01004118,E00020740,-0.229648216,-0.217576862,51.37381967,51.36611327
E01004119,E00020727,-0.226737988,-0.215425232,51.37674099,51.36849293
E01004120,E00020725,-0.234016637,-0.217605723,51.3688762,51.36262664
E01004121,E00020723,-0.245230575,-0.237376484,51.38064811,51.37239125
E01004122,E00020728,-0.24194717,-0.232209875,51.37668273,51.36846271
E01004123,E00020753,-0.194317126,-0.17688934,51.38689063,51.37991815
E01004124,E00020755,-0.20031728,-0.193236373,51.38705125,51.38075208
E01004125,E00020754,-0.178377056,-0.171516608,51.38460291,51.37813167
E01004126,E00020756,-0.182233502,-0.174541176,51.3827742,51.37844053
E01004127,E00020763,-0.17897325,-0.169921562,51.38235996,51.375332
E01004128,E00020769,-0.18580706,-0.177911685,51.38099526,51.37582078
E01004129,E00020768,-0.196186283,-0.180630757,51.38830548,51.38366309
E01004130,E00020790,-0.213802203,-0.197096471,51.38370703,51.37103381
E01004131,E00020811,-0.221391031,-0.210744416,51.3812305,51.37337473
E01004132,E00020791,-0.221909387,-0.2155555,51.37724358,51.36982588
E01004133,E00020788,-0.217087908,-0.208768178,51.3750075,51.37033085
E01004134,E00020797,-0.217030109,-0.206441461,51.38825294,51.38037944
E01004135,E00020798,-0.209335873,-0.199274758,51.38722613,51.38023384
E01004136,E00020787,-0.218403188,-0.20747029,51.38429775,51.37672228
E01004137,E00020823,-0.194055512,-0.183997774,51.36690216,51.35999786
E01004138,E00020820,-0.188745849,-0.180973556,51.36977799,51.36329752
E01004139,E00020818,-0.187613358,-0.178505492,51.36580834,51.36115628
E01004140,E00020831,-0.195496916,-0.188099017,51.37047619,51.36607917
E01004141,E00020819,-0.191126512,-0.183906605,51.36990987,51.36581883
E01004142,E00020821,-0.202559819,-0.189522331,51.36968671,51.35925637
E01004143,E00020824,-0.203338824,-0.19700974,51.36787025,51.36352998
E01004144,E00020858,-0.195982923,-0.185078098,51.3823729,51.37292842
E01004145,E00020866,-0.204023786,-0.190715943,51.38282877,51.37378438
E01004146,E00020861,-0.204292501,-0.193264289,51.37557569,51.36928007
E01004147,E00020859,-0.191265289,-0.181305173,51.37941776,51.36967093
E01004148,E00020863,-0.20682561,-0.195572383,51.37480579,51.36841439
E01004149,E00020862,-0.194644495,-0.183053627,51.37441624,51.36914346
E01004150,E00020891,-0.191358924,-0.183432664,51.36050125,51.35538094
E01004151,E00020896,-0.186907787,-0.179130545,51.36077842,51.35455183
E01004152,E00020903,-0.20127328,-0.187394286,51.35990827,51.35315874
E01004153,E00020892,-0.195372725,-0.183287904,51.35674763,51.35154736
E01004154,E00020890,-0.18423686,-0.173583919,51.36022028,51.35135056
E01004155,E00020893,-0.200950069,-0.19215297,51.35600594,51.35126944
